,Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
4945,1,50000.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,1,1,1,1,1,1,1,0
4946,0,35500.0,Бизнес,Вторичный рынок,2,42.0,3,4,1,0,0,0,0,0,0,0,0
4947,1,40000.0,Бизнес,Новостройки,2,49.0,4,7,0,0,0,0,0,0,0,0,0
4948,1,54000.0,Бизнес,Вторичный рынок,3,72.0,3,9,0,0,1,1,1,1,1,1,0
4949,1,42999.0,Бизнес,Вторичный рынок,2,62.0,1,5,0,0,1,1,1,1,1,1,0
4950,2,93000.0,Бизнес,Новостройки,4,128.0,5,5,0,0,0,0,0,0,0,0,0
4951,1,49500.0,Бизнес,Вторичный рынок,3,84.0,7,9,0,0,1,1,1,1,1,1,0
4952,1,51000.0,Бизнес,Вторичный рынок,2,70.0,1,9,1,0,1,1,1,1,1,1,0
4953,1,31000.0,Бизнес,Вторичный рынок,1,38.0,2,2,0,0,1,1,1,1,1,1,0
4955,0,67000.0,Бизнес,Вторичный рынок,3,68.0,3,4,0,0,0,0,0,0,0,0,0
4956,0,47000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
4957,0,66300.0,Бизнес,Вторичный рынок,3,67.0,3,4,0,0,0,0,0,0,0,0,0
4958,0,66300.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,1,1,1,1,1,1,0
4959,1,55500.0,Бизнес,Новостройки,3,73.0,3,9,0,0,0,0,0,0,0,0,0
4960,1,32840.0,Бизнес,Новостройки,2,61.0,7,9,0,0,1,1,1,1,1,1,0
4961,2,60000.0,Бизнес,Вторичный рынок,2,66.0,5,5,0,0,1,1,1,1,1,1,0
4962,1,41500.0,Бизнес,Вторичный рынок,2,57.0,7,9,1,1,1,1,1,1,1,1,0
4963,1,58000.0,Бизнес,Вторичный рынок,2,59.0,1,5,0,0,1,1,1,1,1,1,0
4964,1,62000.0,Бизнес,Вторичный рынок,4,90.0,3,4,0,0,1,1,1,1,1,1,0
4965,1,61000.0,Бизнес,Вторичный рынок,3,74.0,2,4,0,0,0,0,0,0,0,0,0
4966,0,18000.0,Бизнес,Вторичный рынок,1,32.0,1,1,0,0,0,0,0,0,0,0,0
4967,1,69000.0,Бизнес,Вторичный рынок,5,95.0,3,5,0,0,0,0,0,0,0,0,0
4968,0,45000.0,Частное лицо,Вторичный рынок,2,60.25,1,5,0,0,1,1,0,0,1,1,0
4969,0,67000.0,Бизнес,Вторичный рынок,3,68.0,2,4,0,0,0,0,0,0,0,0,0
4970,1,38500.0,Бизнес,Вторичный рынок,2,64.0,9,9,0,0,1,1,0,0,1,1,0
4971,1,65000.0,Бизнес,Вторичный рынок,4,80.0,1,4,0,0,0,1,0,0,0,1,0
4972,2,85500.0,Бизнес,Вторичный рынок,3,80.0,2,9,1,1,1,1,1,1,1,1,0
4973,1,69000.0,Бизнес,Новостройки,2,56.0,6,9,1,0,0,0,0,0,0,0,0
4974,0,28000.0,Бизнес,Вторичный рынок,1,34.0,4,4,1,0,1,1,1,1,1,1,0
4975,1,75000.0,Частное лицо,Вторичный рынок,5,110.0,9,9,1,0,1,1,1,1,1,1,0
4976,0,52500.0,Бизнес,Вторичный рынок,2,52.0,1,4,1,1,1,1,1,1,1,1,0
4977,0,67000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,0,0,0,0,0,0,0
4978,0,35750.0,Бизнес,Новостройки,1,40.0,1,7,1,0,1,1,1,1,1,1,0
4979,0,32500.0,Бизнес,Вторичный рынок,1,38.0,6,9,0,0,1,1,1,1,1,1,0
4980,1,51000.0,Бизнес,Вторичный рынок,2,65.0,4,5,0,0,1,1,1,1,1,1,0
4981,2,124000.0,Бизнес,Новостройки,3,103.0,2,8,1,1,1,1,1,1,1,1,0
4982,1,13000.0,Бизнес,Вторичный рынок,1,18.0,3,4,0,0,0,0,0,0,0,0,0
4983,0,29500.0,Бизнес,Вторичный рынок,1,25.0,1,4,1,0,1,1,1,1,1,1,0
4984,1,135000.0,Бизнес,Вторичный рынок,4,100.0,2,4,1,0,0,0,0,0,0,0,0
4985,1,31000.0,Бизнес,Вторичный рынок,2,40.0,2,4,1,0,1,1,1,1,1,1,0
4986,0,27000.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,0,0,0,0,0,0,0
4987,1,41500.0,Бизнес,Новостройки,3,89.8,5,8,0,0,1,1,1,1,1,1,0
4988,2,82000.0,Частное лицо,Вторичный рынок,4,94.0,1,9,0,0,1,1,1,1,1,0,0
4989,2,66500.0,Бизнес,Вторичный рынок,2,65.0,7,9,1,0,1,1,1,1,1,1,0
4990,2,38000.0,Бизнес,Вторичный рынок,2,55.0,3,5,0,0,1,1,1,1,1,1,0
4991,0,35500.0,Бизнес,Вторичный рынок,1,35.0,2,4,1,0,1,1,1,1,1,1,0
4992,1,51500.0,Бизнес,Вторичный рынок,3,76.0,4,5,0,0,0,0,1,1,0,0,0
4993,1,57000.0,Бизнес,Вторичный рынок,2,58.0,8,9,0,0,1,1,1,1,1,1,0
4994,0,86000.0,Бизнес,Новостройки,3,80.0,2,9,0,0,0,1,1,1,1,0,0
4995,1,61500.0,Частное лицо,Вторичный рынок,4,70.0,9,9,1,0,1,0,1,1,1,1,0
4996,2,170000.0,Бизнес,Новостройки,4,132.0,7,9,1,1,1,1,1,1,1,1,0
4997,0,32000.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,1,1,1,1,1,1,0
4998,0,34500.0,Бизнес,Вторичный рынок,1,30.0,1,4,1,1,1,1,1,1,1,1,0
4999,0,18200.0,Бизнес,Новостройки,1,32.0,1,1,0,0,0,0,0,0,0,0,0
5000,0,70000.0,Бизнес,Вторичный рынок,2,52.0,2,5,1,1,1,1,1,1,1,1,0
5001,0,33000.0,Бизнес,Вторичный рынок,1,42.0,1,5,1,0,1,1,1,1,1,1,0
5002,0,42100.0,Бизнес,Вторичный рынок,2,53.0,2,5,1,0,1,1,1,1,1,1,0
5003,0,57500.0,Бизнес,Вторичный рынок,2,54.0,2,5,1,0,1,1,1,1,1,1,0
5004,0,66500.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,0,0,0,0,0,0,0
5005,2,123000.0,Бизнес,Новостройки,4,128.0,1,8,0,0,0,0,0,0,0,0,0
5006,0,67000.0,Бизнес,Вторичный рынок,3,68.0,3,4,0,0,0,0,0,0,0,0,0
5007,0,65000.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,1,1,1,1,1,1,1,0
5008,1,220000.0,Бизнес,Новостройки,4,184.0,6,8,0,0,1,1,1,1,1,1,0
5009,1,25700.0,Бизнес,Вторичный рынок,2,36.0,2,4,0,0,1,1,1,1,1,1,0
5010,1,90000.0,Бизнес,Вторичный рынок,3,115.0,3,4,1,0,0,0,0,0,0,0,0
5011,1,26500.0,Бизнес,Вторичный рынок,1,32.0,1,9,0,0,0,0,0,0,0,0,0
5012,1,100000.0,Бизнес,Вторичный рынок,2,72.0,3,4,1,1,1,1,0,0,0,1,0
5013,1,52000.0,Бизнес,Новостройки,2,63.0,13,13,0,0,1,1,1,1,1,1,0
5014,0,30950.0,Бизнес,Вторичный рынок,1,42.0,3,9,0,0,0,0,0,0,0,0,0
5015,0,33950.0,Бизнес,Вторичный рынок,1,42.0,1,5,0,0,0,0,0,0,0,0,0
5016,2,86000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,1,1,1,0,0,0,1,0
5017,0,38500.0,Бизнес,Вторичный рынок,1,28.0,2,4,1,1,1,1,1,1,1,1,0
5018,1,31000.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,0,0,0,0,0,0,0,0
5019,0,53500.0,Бизнес,Вторичный рынок,3,75.0,8,9,1,0,0,0,0,0,0,0,0
5020,1,45000.0,Бизнес,Вторичный рынок,2,51.0,3,4,1,1,1,1,1,1,1,1,0
5021,1,46000.0,Бизнес,Вторичный рынок,2,60.0,1,5,0,0,0,0,0,0,0,0,0
5022,1,48500.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
5023,0,59000.0,Бизнес,Вторичный рынок,3,75.0,3,4,1,0,1,1,1,1,1,1,0
5024,1,49500.0,Бизнес,Вторичный рынок,2,62.0,3,4,0,0,0,1,0,1,1,1,0
5025,1,22500.0,Бизнес,Новостройки,1,42.0,1,8,0,0,1,1,1,1,1,1,0
5026,0,39500.0,Бизнес,Вторичный рынок,2,49.0,4,5,0,0,0,0,0,0,0,0,0
5027,2,165000.0,Бизнес,Новостройки,3,103.0,5,8,1,0,0,0,0,0,0,0,0
5028,0,31000.0,Бизнес,Вторичный рынок,1,28.0,3,5,1,0,1,1,1,1,1,1,0
5029,1,65000.0,Бизнес,Вторичный рынок,2,70.0,9,12,0,0,0,1,1,0,1,1,0
5030,1,67000.0,Бизнес,Новостройки,3,80.0,2,8,0,1,1,1,1,1,1,1,0
5031,1,48500.0,Бизнес,Вторичный рынок,2,62.0,2,4,0,0,1,1,1,1,1,0,0
5032,0,64000.0,Бизнес,Вторичный рынок,3,64.0,2,5,1,1,1,1,1,1,1,1,0
5033,1,50000.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,1,1,1,0
5034,0,34500.0,Бизнес,Вторичный рынок,1,42.0,4,9,0,0,1,1,1,1,1,1,0
5035,0,51000.0,Бизнес,Вторичный рынок,4,95.0,8,9,0,0,0,0,0,0,0,0,0
5036,1,90000.0,Частное лицо,Вторичный рынок,3,80.0,2,9,1,1,1,1,1,1,1,1,0
5037,1,47000.0,Бизнес,Вторичный рынок,2,60.0,1,4,1,0,0,1,1,0,1,1,0
5038,0,38500.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,0,0,0,0,0,0,0,0
5039,2,165000.0,Бизнес,Новостройки,3,103.0,5,8,1,1,1,1,1,1,1,1,0
5040,1,72000.0,Бизнес,Новостройки,2,65.0,6,9,1,0,1,1,1,1,1,1,0
5041,1,62000.0,Бизнес,Новостройки,3,72.0,3,9,0,0,1,1,1,1,1,1,0
5042,1,40000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,0,0,0,0,0,0,0
5043,1,52000.0,Бизнес,Вторичный рынок,3,67.0,2,5,0,0,1,1,1,1,1,1,0
5044,0,43000.0,Бизнес,Вторичный рынок,3,65.0,2,4,0,0,1,1,1,1,1,1,0
5045,2,75000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,0,1,1,1,1,1,1,0
5046,0,33900.0,Бизнес,Вторичный рынок,1,42.0,1,5,1,0,1,1,1,0,1,1,0
5047,0,29950.0,Бизнес,Вторичный рынок,1,35.0,4,4,0,0,0,0,0,0,0,0,0
5048,1,63000.0,Бизнес,Вторичный рынок,3,92.0,3,5,0,0,1,1,1,1,1,1,0
5049,2,13300.0,Бизнес,Вторичный рынок,1,18.0,4,4,0,0,1,1,1,1,1,1,0
5050,1,80000.0,Бизнес,Вторичный рынок,3,75.0,2,9,1,1,1,1,0,0,0,1,0
5051,0,43500.0,Бизнес,Вторичный рынок,2,53.0,3,4,1,0,0,0,0,0,0,0,0
5052,0,49500.0,Бизнес,Вторичный рынок,3,70.0,4,4,0,0,0,0,0,0,0,0,0
5053,0,30500.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
5054,1,30400.0,Бизнес,Новостройки,1,32.0,1,11,0,0,0,0,0,0,0,0,0
5055,1,52000.0,Бизнес,Вторичный рынок,2,62.0,3,4,1,0,0,0,0,0,0,0,0
5056,0,38500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,1,1,1,1,1,1,1,0
5057,1,35000.0,Бизнес,Вторичный рынок,2,58.0,5,5,0,0,1,1,1,1,1,1,0
5058,1,33250.0,Бизнес,Вторичный рынок,1,35.0,1,11,0,0,0,0,0,0,0,0,0
5059,2,137000.0,Бизнес,Новостройки,3,100.0,5,8,1,1,1,1,1,1,1,1,0
5060,0,44500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
5061,1,35500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,0,0,0,0,0,0,0
5062,0,46499.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,0,0,0,0,0,0,0
5063,1,62000.0,Частное лицо,Вторичный рынок,4,90.0,3,5,0,0,1,1,1,1,1,1,0
5064,1,31300.0,Бизнес,Вторичный рынок,1,45.0,3,5,0,0,0,0,0,0,0,0,0
5065,1,48500.0,Бизнес,Вторичный рынок,3,76.0,4,5,1,0,0,0,0,0,0,0,0
5066,1,55000.0,Бизнес,Вторичный рынок,3,72.0,2,9,0,1,1,1,1,1,1,1,0
5067,1,108000.0,Бизнес,Новостройки,2,85.0,2,10,1,0,0,0,0,0,0,0,0
5068,2,49000.0,Бизнес,Вторичный рынок,3,75.0,5,5,1,1,1,1,1,1,1,1,0
5069,1,165000.0,Бизнес,Новостройки,3,80.0,6,8,1,1,1,1,1,1,1,1,0
5070,1,65000.0,Бизнес,Вторичный рынок,2,30.0,1,4,1,1,1,1,0,0,0,1,0
5071,1,31200.0,Бизнес,Вторичный рынок,1,39.0,9,11,0,0,0,0,0,0,0,0,0
5072,0,31000.0,Бизнес,Вторичный рынок,1,32.0,4,4,0,0,0,0,0,0,0,0,0
5073,0,31000.0,Бизнес,Вторичный рынок,1,28.0,2,4,0,0,0,1,0,1,1,0,0
5074,1,31000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,0,0,0,0,0,0,0
5075,2,49000.0,Бизнес,Вторичный рынок,1,45.0,7,9,1,1,1,1,1,1,1,1,0
5076,0,49000.0,Бизнес,Вторичный рынок,3,62.0,1,4,0,0,1,1,1,1,1,1,0
5077,0,46000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,1,1,1,1,1,1,0
5078,1,90000.0,Частное лицо,Новостройки,2,79.54,1,1,0,0,1,1,0,0,1,1,0
5079,1,97000.0,Бизнес,Новостройки,3,100.0,3,5,1,1,0,1,1,1,1,1,0
5080,0,31700.0,Бизнес,Вторичный рынок,1,33.0,1,4,0,0,1,1,1,1,1,1,0
5081,0,49900.0,Бизнес,Вторичный рынок,3,65.0,3,4,1,0,1,1,1,1,1,1,0
5082,0,29600.0,Бизнес,Вторичный рынок,1,35.0,4,4,1,0,0,0,0,0,0,0,0
5083,0,31500.0,Бизнес,Вторичный рынок,1,35.0,4,5,1,0,1,1,1,1,1,1,0
5084,0,45700.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,0,1,1,1,1,1,1,0
5085,0,35500.0,Бизнес,Вторичный рынок,2,47.0,3,4,1,0,1,1,1,1,1,1,0
5086,0,45900.0,Бизнес,Вторичный рынок,2,48.0,3,4,1,0,1,1,1,1,1,1,0
5087,2,31000.0,Бизнес,Вторичный рынок,1,40.0,2,5,0,1,1,1,1,1,1,1,0
5088,0,44000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,0,0,0,0,0,0,0
5089,0,45000.0,Бизнес,Вторичный рынок,3,72.0,5,9,0,0,0,0,0,0,1,1,0
5090,0,48000.0,Бизнес,Вторичный рынок,3,68.0,3,4,1,0,1,1,1,1,1,1,0
5091,1,45000.0,Бизнес,Новостройки,2,56.0,5,5,0,0,0,0,0,0,0,0,0
5092,1,70000.0,Бизнес,Вторичный рынок,2,70.0,3,4,1,1,1,1,1,1,1,1,0
5093,2,92000.0,Бизнес,Вторичный рынок,2,78.0,11,16,0,0,1,1,0,0,0,1,0
5094,2,60000.0,Бизнес,Вторичный рынок,2,65.0,3,3,1,1,1,1,1,1,1,1,0
5095,1,95000.0,Бизнес,Вторичный рынок,3,90.0,3,4,1,0,0,0,0,0,0,0,0
5096,0,35000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
5097,2,56000.0,Бизнес,Вторичный рынок,2,55.0,2,4,0,0,1,1,0,0,0,1,0
5098,1,36000.0,Частное лицо,Вторичный рынок,2,57.0,3,5,1,1,1,1,0,1,1,0,0
5099,2,80000.0,Бизнес,Вторичный рынок,1,47.0,6,9,1,1,1,1,1,1,1,1,0
5100,1,31000.0,Бизнес,Вторичный рынок,2,50.0,5,5,0,1,1,1,1,1,1,1,0
5101,0,68000.0,Бизнес,Вторичный рынок,4,78.0,2,4,1,0,0,0,0,0,0,0,0
5102,0,31700.0,Бизнес,Вторичный рынок,1,38.0,3,4,1,0,1,1,1,1,1,1,0
5103,0,55000.0,Бизнес,Вторичный рынок,3,70.0,1,5,0,0,0,0,0,0,0,0,0
5104,2,78000.0,Бизнес,Вторичный рынок,2,65.0,4,4,1,1,1,1,1,1,1,1,0
5105,0,41200.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,1,0
5106,0,50000.0,Бизнес,Вторичный рынок,4,75.0,5,5,0,0,0,0,0,0,0,0,0
5107,0,33985.0,Бизнес,Вторичный рынок,1,38.0,2,4,1,0,0,0,0,0,0,0,0
5108,2,39000.0,Бизнес,Вторичный рынок,2,57.0,3,5,0,0,0,0,0,0,0,0,0
5109,0,43700.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,0,0,0,0,0,0,0
5110,0,55000.0,Бизнес,Вторичный рынок,3,70.0,1,5,1,0,1,1,1,1,1,1,0
5111,0,46900.0,Бизнес,Вторичный рынок,3,60.0,1,4,0,0,1,1,1,1,1,1,0
5112,1,15000.0,Бизнес,Вторичный рынок,1,15.0,3,3,0,0,0,0,0,0,0,0,0
5113,0,46900.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,1,1,1,1,1,1,0
5114,0,43000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
5115,0,28800.0,Бизнес,Вторичный рынок,1,32.0,3,4,1,0,1,1,1,1,1,1,0
5116,0,71000.0,Бизнес,Вторичный рынок,3,70.0,1,5,1,0,1,1,1,1,1,1,0
5117,0,44800.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
5118,0,30200.0,Бизнес,Вторичный рынок,1,35.0,3,4,1,0,1,1,1,1,1,1,0
5119,2,100000.0,Бизнес,Вторичный рынок,5,126.0,3,4,0,0,0,0,0,0,0,0,0
5120,0,46000.0,Бизнес,Вторичный рынок,2,60.0,2,5,1,0,1,1,1,1,1,1,0
5121,0,35500.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,1,1,1,1,1,1,0
5122,0,29200.0,Бизнес,Вторичный рынок,1,32.0,3,4,1,0,1,1,1,1,1,1,0
5123,0,66300.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,0,0,0,0,0,0,0
5124,0,30200.0,Бизнес,Вторичный рынок,1,35.0,3,4,1,0,1,1,1,1,1,1,0
5125,0,47700.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,1,0
5126,0,50200.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,1,1,1,1,1,1,1,0
5127,0,34500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
5128,0,16700.0,Бизнес,Новостройки,1,27.0,1,1,0,0,0,0,0,0,0,0,0
5129,0,58000.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,1,1,1,1,1,1,0
5130,1,36700.0,Бизнес,Вторичный рынок,1,42.0,2,5,1,0,0,0,0,0,0,0,0
5131,0,46000.0,Бизнес,Вторичный рынок,3,77.0,4,4,0,0,1,1,1,1,1,1,0
5132,1,32000.0,Бизнес,Вторичный рынок,2,65.0,4,4,0,0,1,1,1,1,1,1,0
5133,1,75000.0,Бизнес,Новостройки,2,75.0,7,10,0,0,0,0,0,0,0,0,0
5134,0,67000.0,Бизнес,Вторичный рынок,3,68.0,2,4,0,0,1,1,1,1,1,1,0
5135,0,41950.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,0,0,0,0,0,0,0
5136,1,78500.0,Бизнес,Новостройки,4,110.37,7,16,0,0,1,1,1,1,1,1,0
5137,0,64000.0,Бизнес,Вторичный рынок,2,56.0,1,4,0,0,1,1,1,1,1,1,0
5138,1,105000.0,Бизнес,Вторичный рынок,4,104.0,1,5,1,1,0,0,0,0,0,0,0
5139,0,17000.0,Бизнес,Вторичный рынок,1,18.0,3,5,0,0,1,1,1,1,1,1,0
5140,1,44000.0,Бизнес,Вторичный рынок,2,57.0,5,9,1,0,0,0,0,0,0,0,0
5141,0,39200.0,Бизнес,Вторичный рынок,2,55.0,4,4,1,1,1,1,1,1,1,1,0
5142,2,44900.0,Бизнес,Вторичный рынок,2,58.0,5,5,1,0,0,0,0,0,0,0,0
5143,0,34888.0,Бизнес,Вторичный рынок,1,44.0,3,4,0,0,1,1,1,1,1,1,0
5144,1,26700.0,Бизнес,Вторичный рынок,1,40.0,5,5,0,0,0,0,0,0,0,0,0
5145,0,48779.0,Бизнес,Вторичный рынок,2,56.0,2,4,0,0,1,1,1,1,1,1,0
5146,1,31000.0,Бизнес,Вторичный рынок,1,43.0,7,9,0,0,0,0,0,0,0,0,0
5147,0,67000.0,Бизнес,Вторичный рынок,3,68.0,3,4,0,0,1,1,1,1,1,1,0
5148,0,42999.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,0,0,0,0,0,0,0
5149,0,33950.0,Бизнес,Вторичный рынок,1,42.0,1,5,0,0,1,1,1,1,1,1,0
5150,2,36200.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,0,0,0,0,0,0,0
5151,0,40550.0,Бизнес,Вторичный рынок,2,46.0,1,5,0,0,0,0,0,0,0,0,0
5152,2,105000.0,Бизнес,Вторичный рынок,4,100.0,6,9,1,0,0,1,1,1,1,1,0
5153,1,45000.0,Бизнес,Вторичный рынок,3,72.0,3,4,0,0,1,1,1,1,1,1,0
5154,0,33500.0,Бизнес,Вторичный рынок,1,28.0,4,4,0,0,1,1,1,1,1,1,0
5155,0,55000.0,Бизнес,Вторичный рынок,3,70.0,1,4,1,0,1,1,1,1,1,1,0
5156,0,44700.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,1,1,1,1,1,1,0
5157,0,16700.0,Бизнес,Новостройки,1,27.0,1,1,0,0,0,0,0,0,0,0,0
5158,1,37400.0,Бизнес,Вторичный рынок,2,56.0,4,4,0,0,1,1,1,1,1,1,0
5159,0,68000.0,Бизнес,Вторичный рынок,4,78.0,2,4,1,0,1,1,1,1,1,1,0
5160,0,55000.0,Бизнес,Вторичный рынок,3,70.0,1,4,0,0,0,0,0,0,0,0,0
5161,0,16700.0,Бизнес,Новостройки,1,32.0,1,1,0,0,0,0,0,0,0,0,0
5162,0,81999.0,Частное лицо,Вторичный рынок,4,113.0,4,4,0,0,1,1,1,0,1,0,0
5163,0,29255.0,Бизнес,Вторичный рынок,1,30.0,3,4,0,0,0,0,0,0,0,0,0
5164,1,54000.0,Бизнес,Вторичный рынок,4,105.0,5,9,0,0,1,1,0,1,1,1,0
5165,0,115000.0,Частное лицо,Новостройки,4,110.0,6,8,1,1,1,1,1,1,1,1,0
5166,0,72999.0,Бизнес,Вторичный рынок,3,68.0,4,5,0,0,0,0,0,0,0,0,0
5167,0,39500.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,0,0,0,0,0,0,0,0
5168,0,40900.0,Частное лицо,Новостройки,2,60.0,2,7,0,0,0,0,0,0,0,0,0
5169,0,37000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,0,0,0,0,0,0,0
5170,0,50000.0,Частное лицо,Вторичный рынок,2,60.0,3,4,1,0,1,1,0,1,1,1,0
5171,0,30500.0,Бизнес,Вторичный рынок,1,35.0,4,5,0,0,0,0,0,0,1,1,0
5172,0,46000.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,0,0,0,0,0,0,0
5173,0,65000.0,Бизнес,Вторичный рынок,3,70.0,2,5,1,0,0,0,0,0,0,0,0
5174,0,44500.0,Бизнес,Вторичный рынок,2,53.0,3,4,1,0,0,0,0,0,0,0,0
5175,1,41000.0,Частное лицо,Новостройки,2,53.0,2,4,0,0,1,1,1,1,1,1,0
5176,0,54000.0,Бизнес,Вторичный рынок,3,75.0,8,9,0,0,1,1,1,1,1,1,0
5177,1,49000.0,Бизнес,Вторичный рынок,3,72.0,4,5,0,0,0,1,1,1,1,1,0
5178,2,67000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,0,0,0,0,0,0,0,0
5179,0,39500.0,Бизнес,Вторичный рынок,2,48.0,1,4,0,0,0,0,0,0,0,0,0
5180,2,210000.0,Бизнес,Новостройки,3,110.0,2,9,0,0,0,0,0,0,0,0,0
5181,1,55000.0,Бизнес,Новостройки,2,70.0,4,8,0,0,1,1,1,1,1,1,0
5182,0,47500.0,Бизнес,Вторичный рынок,3,68.0,3,4,1,0,1,1,1,1,1,1,0
5183,0,40555.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,0,0,0,0,0,0,0
5184,1,71000.0,Бизнес,Новостройки,2,62.0,2,9,1,0,0,0,0,0,0,0,0
5185,1,27000.0,Бизнес,Вторичный рынок,1,45.0,5,5,1,1,1,1,1,1,1,1,0
5186,1,65000.0,Частное лицо,Вторичный рынок,3,63.0,2,4,1,0,1,1,1,1,1,1,0
5187,1,68000.0,Частное лицо,Вторичный рынок,4,80.0,2,4,0,0,1,1,1,0,0,1,0
5188,1,46000.0,Частное лицо,Вторичный рынок,3,62.0,2,4,0,0,0,1,0,0,0,1,0
5189,2,73000.0,Бизнес,Вторичный рынок,2,55.0,1,4,1,1,0,0,0,0,0,0,0
5190,0,40000.0,Бизнес,Вторичный рынок,2,52.0,3,4,0,0,0,0,0,0,0,0,0
5191,2,82000.0,Частное лицо,Вторичный рынок,3,68.99,3,3,1,0,1,1,1,1,0,1,0
5192,0,60000.0,Частное лицо,Новостройки,2,46.0,2,4,1,1,1,1,1,0,1,1,0
5193,1,60000.0,Бизнес,Новостройки,2,57.0,4,9,0,0,1,1,1,1,1,1,0
5194,1,89000.0,Бизнес,Новостройки,4,86.0,5,7,1,1,1,1,1,1,1,1,0
5195,1,96000.0,Бизнес,Вторичный рынок,4,80.0,5,9,1,0,1,1,0,0,0,1,0
5196,0,65000.0,Бизнес,Вторичный рынок,3,64.0,1,4,1,1,0,0,0,0,0,0,0
5197,0,56000.0,Бизнес,Новостройки,2,48.0,1,6,0,0,0,0,0,0,0,0,0
5198,0,46997.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,0,0,0,0,0,0,0
5199,0,34455.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,0,0,0,0,0,0,0
5200,2,65000.0,Бизнес,Вторичный рынок,2,56.0,2,4,1,1,1,1,1,1,1,1,0
