Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
0,18000.0,Бизнес,Вторичный рынок,1,32.0,1,1,0,0,0,0,0,0,0,0,0
0,44500.0,Бизнес,Вторичный рынок,3,70.0,4,4,0,1,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,3,55.0,1,2,0,0,0,0,0,0,0,0,0
2,32000.0,Бизнес,Новостройки,1,1.0,1,12,0,0,1,1,1,1,1,1,0
0,20000.0,Бизнес,Вторичный рынок,1,32.0,1,2,0,0,0,0,0,0,0,0,0
0,29500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
0,40000.0,Бизнес,Вторичный рынок,2,47.0,1,4,1,0,0,0,0,0,0,0,0
2,48500.0,Частное лицо,Вторичный рынок,2,58.0,4,4,0,0,1,1,1,1,1,1,0
0,86000.0,Бизнес,Вторичный рынок,3,80.0,2,9,1,1,1,1,1,1,1,1,0
1,55000.0,Частное лицо,Новостройки,3,68.0,5,5,0,0,0,1,0,0,1,1,0
0,44500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,1,1,1,1,1,1,1,0
0,27000.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,0,0,0,0,0,0,0
1,41000.0,Бизнес,Вторичный рынок,2,45.0,3,5,0,0,1,1,0,0,0,0,0
2,57000.0,Бизнес,Вторичный рынок,3,72.0,9,9,1,0,1,1,1,1,1,1,0
2,85000.0,Бизнес,Новостройки,2,58.0,6,7,0,0,0,0,0,0,0,0,0
1,44500.0,Бизнес,Вторичный рынок,2,54.0,3,5,1,1,1,1,1,1,1,1,0
1,150000.0,Бизнес,Новостройки,4,150.0,1,3,1,1,1,1,1,1,1,1,0
2,58000.0,Бизнес,Вторичный рынок,2,60.0,4,9,1,0,1,1,1,1,1,1,0
1,45500.0,Бизнес,Вторичный рынок,3,81.0,9,9,0,0,1,0,0,0,0,1,0
0,45500.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,1,1,1,0
2,42000.0,Бизнес,Вторичный рынок,1,37.0,2,4,1,0,0,0,0,0,0,0,0
1,44520.0,Бизнес,Новостройки,3,84.0,2,6,0,0,1,1,1,1,1,1,0
2,157000.0,Бизнес,Новостройки,2,108.0,2,9,1,0,0,0,0,0,0,0,0
0,49000.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,0,1,1,1,1,1,0
2,85500.0,Бизнес,Вторичный рынок,3,80.0,2,9,1,1,1,1,1,1,0,0,0
1,60000.0,Частное лицо,Вторичный рынок,4,78.0,3,4,1,0,1,1,1,1,1,1,0
1,44700.0,Бизнес,Вторичный рынок,2,57.0,1,4,0,0,1,1,1,1,1,1,0
2,90000.0,Бизнес,Вторичный рынок,3,75.0,3,6,1,1,0,0,0,0,0,0,0
0,128000.0,Бизнес,Новостройки,7,215.0,1,6,1,0,0,0,0,0,0,0,0
2,65000.0,Бизнес,Вторичный рынок,3,65.0,2,4,0,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,1,1,1,1,1,0
1,110000.0,Бизнес,Вторичный рынок,4,100.0,3,4,0,0,0,0,0,0,0,0,0
0,40000.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
2,42200.0,Бизнес,Вторичный рынок,2,61.0,5,5,0,0,0,0,0,0,0,0,0
0,37000.0,Бизнес,Новостройки,2,45.0,3,7,0,0,0,0,0,0,0,0,0
0,30000.0,Бизнес,Вторичный рынок,1,44.0,4,4,0,0,0,0,0,0,0,0,0
0,49500.0,Бизнес,Вторичный рынок,3,68.0,3,4,1,0,1,1,1,1,1,0,0
1,150000.0,Бизнес,Вторичный рынок,4,200.0,2,9,1,0,0,0,0,0,0,0,0
2,100000.0,Бизнес,Вторичный рынок,4,100.0,6,9,1,1,1,1,1,1,1,1,0
0,46800.0,Бизнес,Вторичный рынок,3,60.0,3,4,0,0,0,1,1,1,1,1,0
1,120000.0,Бизнес,Вторичный рынок,3,102.0,4,9,0,0,0,0,0,0,0,0,0
2,75000.0,Бизнес,Новостройки,4,124.0,5,5,1,0,0,0,0,0,0,0,0
1,39000.0,Бизнес,Вторичный рынок,2,80.0,4,9,0,0,1,1,1,1,1,1,0
2,73000.0,Бизнес,Вторичный рынок,4,94.0,9,9,1,0,0,0,0,0,0,0,0
2,57000.0,Бизнес,Вторичный рынок,2,65.0,4,9,1,1,1,1,1,1,1,1,0
2,49000.0,Бизнес,Вторичный рынок,3,67.0,4,4,0,0,1,1,1,1,1,1,0
1,33500.0,Бизнес,Вторичный рынок,2,50.0,4,5,0,0,1,1,1,1,1,1,0
0,32700.0,Бизнес,Вторичный рынок,1,33.0,3,5,0,0,0,0,0,0,0,0,0
1,46200.0,Бизнес,Вторичный рынок,2,58.0,3,5,1,0,0,0,0,0,0,0,0
2,42500.0,Частное лицо,Вторичный рынок,2,51.73,5,12,0,0,1,1,1,1,0,1,0
2,90000.0,Частное лицо,Вторичный рынок,3,75.0,4,9,1,1,1,1,1,0,0,1,0
1,95000.0,Бизнес,Новостройки,3,93.0,7,9,1,0,1,1,1,1,1,1,0
1,57000.0,Бизнес,Вторичный рынок,4,80.0,1,5,0,0,1,1,1,1,1,1,0
2,125000.0,Бизнес,Новостройки,3,80.0,5,10,1,0,0,0,0,0,0,0,0
0,35500.0,Бизнес,Вторичный рынок,2,46.0,2,4,0,0,0,0,0,0,0,0,0
1,44000.0,Бизнес,Вторичный рынок,2,46.0,2,4,0,0,0,0,0,0,0,0,0
0,42500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
1,42500.0,Бизнес,Вторичный рынок,2,60.0,3,5,0,0,0,0,0,0,0,0,0
1,36500.0,Бизнес,Вторичный рынок,1,40.0,5,5,1,1,1,1,1,1,1,1,0
0,56500.0,Бизнес,Вторичный рынок,4,100.0,7,9,0,0,1,1,1,0,1,1,0
0,68000.0,Частное лицо,Вторичный рынок,5,115.0,7,9,1,0,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,34.0,1,4,0,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
1,57000.0,Частное лицо,Новостройки,2,92.0,1,3,1,1,1,1,1,1,1,1,0
1,69000.0,Бизнес,Новостройки,2,63.0,1,8,1,1,1,1,1,1,1,1,0
0,35000.0,Бизнес,Вторичный рынок,2,53.0,4,4,0,0,1,1,1,1,1,1,0
1,42000.0,Бизнес,Новостройки,2,77.0,7,7,0,0,1,1,1,1,1,1,0
1,68000.0,Бизнес,Новостройки,3,85.0,13,16,0,0,1,1,1,1,1,1,0
0,67000.0,Бизнес,Вторичный рынок,3,75.0,3,4,1,0,0,0,0,0,0,0,0
2,75000.0,Бизнес,Вторичный рынок,4,134.0,4,4,1,0,0,0,0,0,0,0,0
2,68000.0,Бизнес,Новостройки,4,95.0,5,8,0,0,0,0,0,0,0,0,0
2,70000.0,Бизнес,Вторичный рынок,3,72.0,1,5,0,0,0,0,0,0,0,0,0
1,110000.0,Бизнес,Новостройки,3,95.0,2,8,1,0,0,0,0,0,0,0,0
1,220000.0,Бизнес,Новостройки,7,210.0,1,7,1,0,0,0,0,0,0,0,0
2,62000.0,Бизнес,Вторичный рынок,3,95.0,6,9,0,0,1,1,1,1,1,1,0
0,37000.0,Бизнес,Вторичный рынок,3,78.0,5,5,0,1,1,1,1,1,1,1,0
1,34000.0,Бизнес,Вторичный рынок,2,46.0,3,4,0,0,1,1,1,1,1,1,0
1,67000.0,Бизнес,Вторичный рынок,5,97.0,4,4,1,1,1,1,1,1,1,1,0
0,64000.0,Бизнес,Вторичный рынок,4,92.0,3,5,1,1,1,1,1,1,1,1,0
2,64000.0,Бизнес,Новостройки,3,74.5,4,9,0,0,0,0,0,0,0,0,0
1,51500.0,Бизнес,Вторичный рынок,4,105.0,5,5,0,0,1,1,1,1,0,1,0
1,37000.0,Бизнес,Вторичный рынок,2,56.0,2,5,0,0,1,1,1,0,1,1,0
1,46500.0,Бизнес,Вторичный рынок,2,50.0,6,9,0,0,1,1,1,1,1,1,0
1,95000.0,Бизнес,Вторичный рынок,4,150.0,2,9,0,0,1,1,1,1,1,1,0
1,57800.0,Бизнес,Новостройки,3,75.0,3,9,1,0,0,0,0,0,0,0,0
1,67000.0,Бизнес,Новостройки,4,135.0,4,9,0,0,0,0,0,0,0,0,0
2,80000.0,Бизнес,Вторичный рынок,3,110.0,5,9,0,1,0,0,0,0,0,0,0
2,47000.0,Бизнес,Вторичный рынок,3,83.0,8,9,1,0,1,1,1,1,1,1,0
1,145000.0,Бизнес,Новостройки,3,80.0,8,9,1,1,1,1,1,1,1,1,0
2,92000.0,Бизнес,Новостройки,3,70.0,1,7,1,0,0,0,0,0,0,0,0
1,35999.0,Бизнес,Вторичный рынок,2,40.0,3,5,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Вторичный рынок,3,66.0,5,5,0,0,1,1,1,1,1,1,0
2,200000.0,Бизнес,Новостройки,2,70.0,7,7,0,0,1,1,1,1,1,1,0
1,30340.0,Бизнес,Новостройки,1,37.0,7,11,0,0,0,0,0,0,0,0,0
1,53000.0,Бизнес,Вторичный рынок,3,68.0,3,4,0,0,1,1,1,1,1,1,0
0,36000.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,0,0,0,1,1,0
1,50000.0,Частное лицо,Новостройки,2,50.0,5,5,1,0,1,1,1,1,1,1,0
2,152000.0,Бизнес,Новостройки,4,118.0,6,8,1,0,0,0,0,0,0,0,0
1,55950.0,Бизнес,Вторичный рынок,3,67.0,2,4,1,1,1,1,1,1,1,1,0
2,70000.0,Бизнес,Вторичный рынок,3,72.0,6,9,0,0,0,0,0,0,0,0,0
1,34000.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,0,1,1,1,1,1,0
0,45000.0,Бизнес,Вторичный рынок,2,60.0,3,5,1,1,1,1,1,1,1,1,0
2,105000.0,Бизнес,Вторичный рынок,3,90.0,3,5,1,0,0,0,0,0,0,0,0
1,117000.0,Бизнес,Вторичный рынок,4,115.0,3,4,0,0,1,1,0,1,1,1,0
1,26000.0,Бизнес,Вторичный рынок,1,42.0,3,5,0,0,1,1,1,0,1,1,0
2,275000.0,Бизнес,Новостройки,4,227.0,5,9,0,0,0,0,0,0,0,0,0
0,52000.0,Бизнес,Вторичный рынок,2,55.0,4,4,1,0,1,1,1,1,1,1,0
2,41500.0,Бизнес,Новостройки,2,71.0,5,7,0,0,0,0,0,0,0,0,0
0,48500.0,Бизнес,Вторичный рынок,2,60.0,9,9,1,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Вторичный рынок,3,80.0,3,5,0,0,1,1,1,1,1,1,0
1,42868.0,Бизнес,Новостройки,2,61.24,7,7,0,0,1,1,1,1,1,1,0
0,43900.0,Бизнес,Вторичный рынок,3,77.0,9,9,0,0,0,0,0,0,0,0,0
2,60000.0,Бизнес,Вторичный рынок,3,76.0,3,4,1,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,33.0,3,4,1,0,1,1,1,1,1,1,0
0,45000.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,1,1,1,1,1,1,1,0
0,32500.0,Бизнес,Вторичный рынок,1,36.0,2,4,1,1,1,1,1,1,1,1,0
1,43500.0,Бизнес,Новостройки,2,72.0,3,7,0,0,1,1,1,1,1,1,0
2,45000.0,Частное лицо,Вторичный рынок,2,60.0,3,4,0,0,0,0,0,0,0,0,0
1,58000.0,Бизнес,Вторичный рынок,3,85.0,5,9,0,0,0,0,0,0,0,0,0
1,24150.0,Бизнес,Новостройки,1,32.5,3,7,0,0,1,1,1,1,1,1,0
1,155000.0,Бизнес,Новостройки,4,112.0,4,5,1,0,0,0,0,0,0,0,0
2,125000.0,Бизнес,Новостройки,3,80.0,5,10,1,0,0,0,0,0,0,0,0
1,115000.0,Бизнес,Новостройки,4,140.0,5,5,1,1,1,1,1,1,1,1,0
1,23200.0,Бизнес,Новостройки,1,28.0,6,11,0,0,0,0,0,0,0,0,0
2,73000.0,Бизнес,Вторичный рынок,2,68.0,6,9,0,0,0,0,0,0,0,0,0
1,26500.0,Бизнес,Вторичный рынок,1,44.0,16,16,0,0,1,1,1,1,1,1,0
0,125000.0,Бизнес,Новостройки,4,125.0,7,7,0,0,1,1,1,1,1,1,0
2,280000.0,Бизнес,Новостройки,4,180.0,4,7,1,0,0,0,0,0,0,0,0
1,60000.0,Бизнес,Вторичный рынок,3,62.0,4,4,1,0,0,0,0,0,0,0,0
2,73000.0,Бизнес,Вторичный рынок,4,86.0,9,9,1,0,0,0,0,0,0,0,0
1,31500.0,Бизнес,Вторичный рынок,1,38.0,3,5,1,0,0,0,0,0,0,0,0
0,35700.0,Бизнес,Вторичный рынок,1,37.0,3,4,0,0,1,1,1,1,1,1,0
2,32000.0,Бизнес,Вторичный рынок,2,45.0,1,4,0,1,1,1,1,1,1,1,0
1,31990.0,Бизнес,Новостройки,1,45.7,5,7,0,0,1,1,1,1,1,1,0
2,255000.0,Бизнес,Новостройки,4,156.0,6,7,1,1,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,4,110.0,7,8,1,1,1,1,1,1,1,1,0
0,57000.0,Бизнес,Вторичный рынок,3,68.0,4,5,0,0,1,1,1,1,1,1,0
0,59000.0,Бизнес,Вторичный рынок,2,63.0,2,4,0,1,1,1,1,1,1,1,0
1,61500.0,Бизнес,Вторичный рынок,3,84.0,1,5,1,0,1,1,1,1,1,1,0
0,47500.0,Бизнес,Вторичный рынок,2,54.0,2,4,0,0,1,1,1,1,1,1,0
0,58500.0,Частное лицо,Вторичный рынок,4,95.0,5,9,1,1,1,1,1,1,1,1,0
1,38000.0,Бизнес,Вторичный рынок,3,62.0,1,9,0,0,1,1,1,1,1,1,0
2,135000.0,Бизнес,Новостройки,7,304.0,9,10,0,0,1,1,1,1,1,1,0
1,71000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,1,1,1,1,1,1,0
1,54500.0,Бизнес,Вторичный рынок,3,72.0,2,4,1,0,0,1,1,1,1,0,0
0,52000.0,Бизнес,Вторичный рынок,3,86.0,5,9,0,0,0,0,0,0,0,0,0
2,264000.0,Бизнес,Новостройки,4,136.0,2,5,1,1,1,1,1,1,1,1,0
2,42999.0,Бизнес,Новостройки,2,50.0,5,5,1,0,0,0,0,0,0,0,0
1,73000.0,Бизнес,Вторичный рынок,4,85.0,1,9,0,1,1,1,1,1,1,1,0
0,47000.0,Частное лицо,Вторичный рынок,3,63.0,2,5,0,0,1,1,1,1,1,1,0
1,32200.0,Бизнес,Вторичный рынок,1,38.0,1,4,0,0,0,0,0,0,0,0,0
0,38000.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,1,0
2,150000.0,Частное лицо,Вторичный рынок,3,72.0,1,9,0,1,1,1,1,1,1,1,0
0,70000.0,Бизнес,Новостройки,3,74.0,4,6,0,0,0,0,0,0,0,0,0
0,54000.0,Бизнес,Вторичный рынок,3,60.0,2,4,1,0,0,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,33.0,3,4,1,0,1,1,1,1,1,1,0
1,52000.0,Бизнес,Вторичный рынок,3,78.0,1,4,0,0,0,1,1,1,0,0,0
2,85000.0,Частное лицо,Вторичный рынок,3,80.0,4,4,1,1,1,1,1,1,1,1,0
2,60000.0,Частное лицо,Новостройки,3,74.0,6,10,0,0,1,1,1,1,1,1,0
1,37000.0,Бизнес,Вторичный рынок,1,42.0,2,4,0,0,1,1,1,1,1,1,0
2,137000.0,Бизнес,Новостройки,3,92.0,4,8,0,0,0,0,0,0,0,0,0
2,96000.0,Бизнес,Вторичный рынок,3,84.0,2,4,0,0,1,1,1,1,1,0,0
0,35500.0,Бизнес,Вторичный рынок,1,28.0,3,5,1,0,1,1,1,1,1,1,0
2,135000.0,Бизнес,Новостройки,3,80.0,2,6,1,0,0,0,0,0,0,0,0
2,53000.0,Бизнес,Вторичный рынок,2,52.0,5,5,0,0,0,0,0,0,0,0,0
1,60000.0,Частное лицо,Вторичный рынок,5,96.7,5,5,0,0,1,1,1,1,1,1,0
1,34500.0,Бизнес,Вторичный рынок,1,39.0,3,5,1,0,1,1,1,1,1,1,0
1,88000.0,Бизнес,Новостройки,3,97.0,5,10,0,0,0,0,0,0,0,0,0
2,290000.0,Бизнес,Вторичный рынок,4,151.0,6,8,1,0,0,0,0,0,0,0,0
1,47300.0,Частное лицо,Вторичный рынок,2,45.0,4,4,0,1,1,1,1,1,0,1,0
1,48500.0,Бизнес,Вторичный рынок,2,62.0,1,4,0,0,1,1,1,1,1,1,0
1,46500.0,Бизнес,Вторичный рынок,2,62.0,4,4,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,0,0,0,0,0,0,0
1,61500.0,Бизнес,Вторичный рынок,3,80.0,2,4,0,0,1,1,1,1,1,1,0
2,290000.0,Бизнес,Новостройки,4,220.0,5,7,1,0,0,0,0,0,0,0,0
0,29000.0,Бизнес,Вторичный рынок,1,43.0,2,9,0,0,1,1,1,1,1,1,0
1,67000.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,0,0,0,0,0,0,0,0
0,48000.0,Бизнес,Вторичный рынок,2,47.0,4,2,1,0,1,1,1,0,1,1,0
1,47500.0,Бизнес,Вторичный рынок,2,54.0,3,4,0,0,1,1,1,1,1,1,0
2,190000.0,Бизнес,Новостройки,3,93.0,3,7,1,1,1,1,1,1,1,1,0
1,31500.0,Бизнес,Вторичный рынок,1,38.0,3,4,0,0,0,0,0,0,0,0,0
1,55000.0,Бизнес,Вторичный рынок,3,79.0,3,5,0,0,1,1,1,1,1,1,0
2,60000.0,Частное лицо,Новостройки,2,60.26,4,8,0,0,0,0,0,0,0,0,0
2,55000.0,Частное лицо,Вторичный рынок,3,65.0,4,4,1,0,0,0,0,0,0,0,0
2,170000.0,Частное лицо,Новостройки,2,87.0,3,6,1,1,1,1,1,1,1,1,0
0,49500.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,0,1,1,1,1,1,1,0
0,40300.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,0,0,0,0,0,0,0
1,46000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
1,28000.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,0,0,0,0,0,0,0,0
1,54000.0,Бизнес,Вторичный рынок,2,64.0,2,9,0,0,1,1,1,1,1,1,0
2,63800.0,Бизнес,Вторичный рынок,3,70.0,4,9,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,42.0,4,4,0,0,0,0,0,0,0,0,0
0,41000.0,Бизнес,Новостройки,2,60.0,7,7,1,0,1,1,1,1,1,1,0
2,120000.0,Бизнес,Новостройки,2,60.0,1,7,1,1,1,1,1,1,1,1,0
0,65000.0,Бизнес,Вторичный рынок,3,82.0,1,4,1,1,1,1,1,1,1,1,0
2,70000.0,Частное лицо,Вторичный рынок,3,72.0,7,9,1,0,0,0,0,0,0,0,0
1,78000.0,Бизнес,Новостройки,2,68.0,7,13,0,0,0,1,1,1,1,1,0
1,75000.0,Бизнес,Вторичный рынок,3,75.0,8,9,0,0,1,1,1,1,1,1,0
1,270000.0,Бизнес,Новостройки,4,220.0,8,9,1,1,1,1,1,1,1,1,0
1,53000.0,Бизнес,Новостройки,2,78.0,5,5,1,0,1,1,1,1,1,1,0
2,70000.0,Бизнес,Новостройки,2,100.0,8,10,0,0,1,1,1,1,1,1,0
1,58000.0,Бизнес,Новостройки,3,78.0,7,6,1,0,1,1,1,1,1,1,0
2,63000.0,Бизнес,Вторичный рынок,4,90.0,5,5,1,1,1,1,1,1,1,1,0
1,36000.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,0,0,0,0,0,0,0
1,43500.0,Бизнес,Вторичный рынок,2,65.0,2,5,1,1,1,1,1,0,1,1,0
0,49900.0,Бизнес,Вторичный рынок,2,48.0,1,4,1,1,1,1,1,1,1,1,0
0,34000.0,Бизнес,Вторичный рынок,2,44.0,5,5,0,0,1,1,1,1,1,1,0
2,150000.0,Бизнес,Новостройки,2,75.0,6,10,0,0,1,1,1,1,1,1,0
1,36500.0,Бизнес,Вторичный рынок,2,55.0,5,9,0,0,1,1,1,1,1,1,0
2,110000.0,Бизнес,Новостройки,2,69.0,3,7,0,0,0,0,0,0,0,0,0
0,41500.0,Бизнес,Вторичный рынок,2,60.0,4,5,0,0,0,0,0,0,0,0,0
1,89000.0,Бизнес,Новостройки,3,72.0,1,7,0,0,1,1,1,1,1,1,0
2,48000.0,Бизнес,Новостройки,2,60.0,2,7,0,0,1,1,1,1,1,1,0
1,48000.0,Бизнес,Новостройки,2,60.0,7,7,0,0,1,1,1,1,1,1,0
2,62000.0,Бизнес,Новостройки,2,86.1,6,8,0,0,1,1,1,1,1,1,0
1,45500.0,Бизнес,Вторичный рынок,2,56.0,1,5,0,0,0,0,0,0,0,0,0
1,26500.0,Бизнес,Новостройки,1,33.0,1,7,0,0,1,1,0,0,1,1,0
1,31500.0,Бизнес,Вторичный рынок,1,38.0,3,4,1,0,1,1,1,1,1,1,0
1,235000.0,Бизнес,Вторичный рынок,4,120.0,2,4,1,0,1,1,1,1,1,1,0
1,36000.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,1,1,1,0,0,1,1,0
2,157000.0,Бизнес,Новостройки,4,109.0,2,8,1,0,0,0,0,0,0,0,0
2,42000.0,Бизнес,Новостройки,2,56.0,8,12,1,0,0,0,0,0,0,0,0
1,41900.0,Бизнес,Вторичный рынок,2,56.0,4,4,1,0,0,0,0,0,0,0,0
2,130000.0,Бизнес,Новостройки,2,64.0,3,7,0,0,1,1,1,1,1,1,0
1,34500.0,Бизнес,Вторичный рынок,1,38.0,2,4,0,0,0,0,0,0,0,0,0
1,120000.0,Бизнес,Новостройки,2,58.35,4,10,1,1,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,2,61.0,4,4,1,1,1,1,1,1,1,1,0
2,77000.0,Частное лицо,Вторичный рынок,3,78.0,4,5,1,1,1,1,1,1,1,1,0
2,142000.0,Бизнес,Новостройки,3,92.0,5,8,1,0,0,0,0,0,0,0,0
1,50000.0,Бизнес,Вторичный рынок,2,72.0,4,5,1,0,1,1,1,0,1,1,0
0,44800.0,Бизнес,Новостройки,2,58.0,6,7,1,0,1,1,1,1,1,1,0
1,53500.0,Бизнес,Вторичный рынок,3,78.0,3,5,0,0,1,1,1,1,1,1,0
2,110000.0,Бизнес,Вторичный рынок,3,90.0,2,7,1,0,0,0,0,0,0,0,0
1,115000.0,Бизнес,Вторичный рынок,4,120.0,2,9,1,1,1,1,1,1,1,1,0
2,77000.0,Бизнес,Вторичный рынок,2,65.0,4,4,1,0,0,0,0,0,0,0,0
2,118000.0,Бизнес,Новостройки,3,163.0,3,7,0,0,0,0,0,0,0,0,0
0,54500.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,1,1,1,1,1,1,0
1,51000.0,Бизнес,Вторичный рынок,2,62.0,2,9,1,0,1,1,1,1,1,1,0
0,38000.0,Бизнес,Новостройки,4,97.0,1,3,0,0,1,1,1,1,1,1,0
0,33300.0,Бизнес,Новостройки,2,69.0,3,8,0,0,1,1,1,1,1,1,0
1,67000.0,Бизнес,Новостройки,1,47.0,10,14,0,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,1,1,1,1,1,1,1,0
1,125000.0,Бизнес,Новостройки,3,135.0,8,9,0,0,0,0,0,0,0,0,0
1,90000.0,Бизнес,Вторичный рынок,3,75.0,3,4,1,0,0,0,0,0,0,0,0
1,108000.0,Бизнес,Новостройки,5,115.0,5,9,0,0,1,1,1,1,1,1,0
2,93000.0,Бизнес,Вторичный рынок,3,70.0,1,4,1,0,1,1,1,1,1,1,0
0,240000.0,Бизнес,Вторичный рынок,4,120.0,2,8,1,0,1,1,1,1,1,1,0
2,55000.0,Частное лицо,Вторичный рынок,2,56.0,4,5,0,0,1,1,1,0,1,1,0
0,29300.0,Бизнес,Вторичный рынок,1,25.0,1,4,0,0,1,1,1,1,1,1,0
2,77000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,0,0,0,0,0,0,0
0,40000.0,Бизнес,Вторичный рынок,2,52.0,3,4,0,0,1,1,1,1,1,1,0
2,110000.0,Бизнес,Вторичный рынок,4,110.0,7,9,1,0,0,0,0,0,0,0,0
2,67000.0,Бизнес,Вторичный рынок,4,87.0,3,5,1,0,1,1,1,1,1,1,0
1,57000.0,Бизнес,Вторичный рынок,2,51.0,1,4,1,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,0,0,0,0,0,0,0
0,43800.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
2,85000.0,Бизнес,Вторичный рынок,4,92.0,5,9,0,0,0,0,0,0,0,0,0
1,52000.0,Бизнес,Вторичный рынок,4,96.0,5,5,1,0,1,0,1,1,1,1,0
1,185000.0,Бизнес,Новостройки,3,101.0,7,8,1,1,1,1,1,1,1,1,0
2,76000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,49.0,1,4,0,0,1,1,1,1,1,1,0
0,65000.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,0,1,1,1,1,1,1,0
1,62000.0,Бизнес,Вторичный рынок,1,45.0,2,4,1,0,0,0,0,0,0,0,0
0,55000.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
1,61000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,0,1,1,1,1,1,1,0
1,35300.0,Бизнес,Новостройки,3,82.2,7,8,0,0,1,1,1,1,1,1,0
0,49900.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,1,1,1,1,1,1,1,0
0,37000.0,Бизнес,Вторичный рынок,2,48.0,4,4,0,0,1,1,1,1,1,1,0
1,56000.0,Бизнес,Новостройки,2,60.0,2,5,0,0,1,1,1,1,1,1,0
1,17000.0,Бизнес,Вторичный рынок,1,21.0,3,4,0,0,1,1,1,1,1,0,0
2,34000.0,Бизнес,Новостройки,1,41.0,1,10,0,0,1,1,1,1,1,0,0
2,180000.0,Бизнес,Новостройки,6,212.0,9,9,1,0,0,0,0,0,0,0,0
